time,temperature_2m_max (°C),temperature_2m_min (°C),shortwave_radiation_sum (MJ/m²),rain_sum (mm),windspeed_10m_max (km/h)
2020-10-12,22.2,14.3,18.67,0.00,10.9
2020-10-13,26.8,15.1,24.08,0.20,13.0
2020-10-14,26.3,17.8,21.50,1.70,12.8
2020-10-15,21.5,17.5,11.13,2.50,14.1
2020-10-16,19.5,15.6,11.26,3.20,13.7
2020-10-17,20.0,14.1,13.68,0.60,10.0
2020-10-18,22.4,13.6,19.79,0.00,11.9
2020-10-19,23.4,15.9,15.54,0.00,12.0
2020-10-20,26.3,15.8,23.64,0.00,12.3
2020-10-21,25.2,17.5,24.13,0.20,14.8
2020-10-22,21.9,16.2,20.24,0.50,17.4
2020-10-23,24.4,14.1,23.06,0.00,12.9
2020-10-24,21.6,16.0,12.46,2.80,12.0
2020-10-25,22.1,16.7,17.73,0.20,12.0
2020-10-26,22.6,16.3,20.50,0.50,11.5
2020-10-27,27.6,16.0,26.16,0.00,9.1
2020-10-28,30.4,17.6,26.55,0.00,15.3
2020-10-29,28.9,18.8,24.04,3.90,15.0
2020-10-30,19.8,16.3,4.14,29.90,15.5
2020-10-31,18.7,15.2,11.51,6.80,11.3
2020-11-01,16.9,13.9,7.53,2.30,11.9
2020-11-02,17.8,12.2,18.44,0.80,12.2
2020-11-03,19.9,12.0,15.76,4.90,12.5
2020-11-04,20.8,14.2,20.90,20.70,9.9
2020-11-05,20.1,13.5,19.93,3.50,12.2
2020-11-06,19.8,14.5,19.36,0.00,11.2
2020-11-07,20.6,14.7,14.47,0.00,10.2
2020-11-08,22.8,16.5,15.74,0.60,9.2
2020-11-09,23.6,17.6,17.24,0.30,8.9
2020-11-10,23.5,18.4,13.12,10.40,6.1
2020-11-11,23.4,18.2,18.41,23.00,7.9
2020-11-12,23.8,17.5,16.26,18.10,9.1
2020-11-13,23.7,17.9,17.89,15.10,9.2
2020-11-14,23.3,18.3,17.98,0.60,8.3
2020-11-15,28.0,17.6,28.22,0.20,9.0
2020-11-16,29.0,18.1,25.78,0.50,10.1
2020-11-17,25.8,18.8,20.90,3.00,17.0
2020-11-18,20.4,17.1,7.56,15.50,12.3
2020-11-19,22.3,16.8,10.95,19.00,11.4
2020-11-20,18.5,16.2,10.65,5.20,10.1
2020-11-21,21.0,15.0,20.17,0.20,12.2
2020-11-22,21.1,16.0,18.51,9.70,9.8
2020-11-23,22.2,15.5,21.04,1.00,13.2
2020-11-24,22.8,16.9,22.76,1.40,12.2
2020-11-25,24.4,16.2,22.09,0.00,13.1
2020-11-26,28.0,17.2,29.36,0.00,15.9
2020-11-27,28.2,17.0,30.98,0.00,12.0
2020-11-28,26.8,17.1,29.13,0.00,12.3
2020-11-29,28.2,17.3,27.96,0.00,15.2
2020-11-30,29.5,18.2,29.01,0.40,10.9
2020-12-01,26.3,20.0,21.61,2.00,12.3
2020-12-02,24.9,19.2,17.41,6.50,8.6
2020-12-03,30.4,18.5,27.54,1.30,12.4
2020-12-04,29.0,20.5,24.62,1.40,13.1
2020-12-05,24.1,18.7,18.35,5.20,13.9
2020-12-06,18.8,18.4,3.79,17.50,7.9
2020-12-07,21.8,18.4,7.40,20.30,5.5
2020-12-08,24.7,18.7,19.44,13.10,9.7
2020-12-09,22.1,18.5,10.76,15.60,6.5
2020-12-10,21.9,18.0,13.26,8.30,5.8
2020-12-11,24.8,17.0,21.20,5.30,9.8
2020-12-12,25.6,18.3,17.95,3.90,7.2
2020-12-13,26.6,19.7,21.32,6.30,7.6
2020-12-14,29.6,20.7,24.32,1.00,9.0
2020-12-15,30.5,20.3,27.91,0.20,11.3
2020-12-16,26.9,19.9,25.53,0.90,11.4
2020-12-17,27.0,20.1,17.77,2.10,6.1
2020-12-18,27.1,20.0,21.95,2.40,9.4
2020-12-19,26.6,20.5,24.78,0.70,9.5
2020-12-20,31.2,20.1,29.67,0.20,11.4
2020-12-21,31.4,20.6,28.59,0.30,11.2
2020-12-22,24.3,18.9,10.94,23.40,11.5
2020-12-23,19.9,17.9,5.80,8.80,9.4
2020-12-24,19.6,17.1,7.43,9.20,4.4
2020-12-25,22.2,17.6,13.23,12.10,6.9
2020-12-26,23.8,17.0,21.73,4.00,10.3
2020-12-27,22.4,18.9,10.22,11.00,5.8
2020-12-28,25.5,18.6,16.54,9.10,12.2
2020-12-29,27.7,18.4,22.33,2.50,7.2
2020-12-30,27.6,20.0,17.29,0.00,10.1
2020-12-31,30.8,19.4,28.56,8.30,10.8
2021-01-01,25.5,19.6,16.56,5.70,9.7
2021-01-02,22.8,18.0,13.80,53.80,8.6
2021-01-03,21.6,17.7,14.55,21.30,9.4
2021-01-04,25.8,17.4,24.15,0.70,8.7
2021-01-05,28.2,19.1,26.27,1.40,6.9
2021-01-06,29.3,20.2,25.75,1.20,6.9
2021-01-07,29.3,20.7,20.47,1.50,8.1
2021-01-08,25.4,21.0,16.48,12.00,12.1
2021-01-09,25.9,20.1,20.31,10.50,11.4
2021-01-10,25.5,20.2,17.02,14.20,8.9
2021-01-11,26.7,20.3,19.45,9.70,9.8
2021-01-12,27.8,20.2,26.43,17.00,11.5
2021-01-13,26.4,20.3,24.15,5.10,8.9
2021-01-14,27.0,19.3,26.72,1.70,10.8
2021-01-15,26.9,18.7,26.54,0.60,10.2
2021-01-16,27.8,19.8,26.67,0.20,13.1
2021-01-17,29.0,19.3,29.04,0.00,15.2
2021-01-18,30.0,19.6,29.85,0.00,14.4
2021-01-19,29.6,20.3,30.23,0.00,14.1
2021-01-20,28.6,19.4,23.44,0.00,12.5
2021-01-21,27.0,19.5,26.31,0.20,12.0
2021-01-22,27.1,19.0,23.75,0.10,11.7
2021-01-23,27.5,18.7,26.44,0.00,13.9
2021-01-24,28.2,18.0,25.06,0.00,10.2
2021-01-25,29.6,18.7,26.70,0.20,11.9
2021-01-26,30.4,20.1,25.85,0.00,9.1
2021-01-27,31.6,19.0,29.83,0.00,15.9
2021-01-28,32.5,19.5,28.71,0.00,13.6
2021-01-29,32.6,19.5,28.42,0.00,13.1
2021-01-30,32.3,20.3,27.36,0.00,14.1
2021-01-31,32.7,21.2,27.08,0.00,12.6
2021-02-01,29.8,20.9,21.82,2.30,10.1
2021-02-02,29.8,21.8,23.28,0.50,9.1
2021-02-03,30.4,20.2,26.23,0.00,12.3
2021-02-04,32.4,20.5,27.00,0.00,15.5
2021-02-05,23.9,18.8,13.19,62.90,13.4
2021-02-06,19.1,16.5,7.94,52.70,6.3
2021-02-07,21.3,16.4,16.29,0.80,10.3
2021-02-08,20.4,17.5,8.92,4.80,5.8
2021-02-09,22.2,16.8,20.38,2.20,10.0
2021-02-10,23.4,17.0,19.92,4.50,9.2
2021-02-11,24.9,18.0,20.92,11.10,6.9
2021-02-12,25.5,18.3,19.57,6.20,9.7
2021-02-13,25.3,19.9,14.88,15.30,6.4
2021-02-14,27.7,19.0,22.95,5.10,9.8
2021-02-15,26.6,19.4,21.45,7.60,7.6
2021-02-16,26.3,18.6,23.64,1.60,7.9
2021-02-17,27.5,19.7,20.57,2.20,8.5
2021-02-18,25.6,19.5,18.94,17.10,9.5
2021-02-19,25.2,20.1,22.81,0.80,10.6
2021-02-20,25.0,18.9,22.19,2.40,9.2
2021-02-21,24.4,19.2,15.47,8.90,7.9
2021-02-22,23.9,18.2,19.04,3.70,9.8
2021-02-23,27.0,16.3,26.87,0.00,11.8
2021-02-24,28.3,17.5,26.08,0.00,13.5
2021-02-25,26.0,18.7,18.38,2.80,10.5
2021-02-26,24.4,18.0,13.56,3.30,8.0
2021-02-27,24.2,18.7,13.62,1.80,6.0
2021-02-28,25.2,18.1,20.97,0.10,12.4
2021-03-01,25.6,17.5,21.18,0.00,12.1
2021-03-02,28.1,18.0,24.87,0.00,11.6
2021-03-03,29.1,17.9,24.55,0.00,12.4
2021-03-04,30.0,18.9,23.99,0.00,11.1
2021-03-05,31.5,19.7,19.84,0.90,12.1
2021-03-06,24.5,19.7,12.57,12.30,8.0
2021-03-07,21.3,18.8,6.91,20.10,4.5
2021-03-08,22.9,18.3,15.58,8.20,9.7
2021-03-09,24.1,17.7,20.08,0.40,8.7
2021-03-10,23.6,18.3,17.87,3.80,10.9
2021-03-11,26.7,17.7,21.32,0.30,13.0
2021-03-12,26.0,20.1,19.53,4.00,8.7
2021-03-13,25.4,19.0,19.29,5.20,8.1
2021-03-14,27.0,18.5,20.37,6.90,5.8
2021-03-15,28.1,18.7,23.13,0.00,10.6
2021-03-16,27.3,19.6,22.14,4.70,8.9
2021-03-17,28.4,17.9,24.64,0.40,8.8
2021-03-18,28.8,19.2,21.22,1.30,9.7
2021-03-19,25.6,19.6,19.45,1.70,8.3
2021-03-20,27.6,18.3,22.33,0.00,9.7
2021-03-21,28.0,18.1,24.91,0.00,9.7
2021-03-22,29.5,17.7,24.65,0.00,13.2
2021-03-23,27.2,19.7,23.67,0.00,9.4
2021-03-24,29.1,17.9,23.60,0.00,13.0
2021-03-25,27.9,18.6,22.80,0.00,13.0
2021-03-26,28.5,18.9,21.02,0.00,8.4
2021-03-27,31.0,19.8,23.15,0.20,11.6
2021-03-28,28.6,19.9,21.93,0.00,8.2
2021-03-29,30.4,20.0,21.37,0.40,8.3
2021-03-30,28.4,19.7,18.62,5.80,10.6
2021-03-31,22.5,17.3,14.08,1.20,14.6
2021-04-01,23.7,15.7,22.29,0.10,15.3
2021-04-02,23.2,16.8,20.30,0.00,13.7
2021-04-03,23.8,16.0,18.73,0.80,13.1
2021-04-04,22.5,16.5,17.41,1.60,12.6
2021-04-05,22.6,16.4,15.87,0.30,9.7
2021-04-06,23.4,15.3,19.45,0.40,10.5
2021-04-07,21.7,17.1,10.37,4.40,13.0
2021-04-08,22.7,14.7,18.21,0.00,12.3
2021-04-09,23.8,16.0,18.92,0.00,11.2
2021-04-10,25.4,14.1,22.76,0.00,9.8
2021-04-11,27.1,13.8,22.59,0.00,10.6
2021-04-12,29.1,15.5,22.42,0.60,15.3
2021-04-13,20.6,17.0,5.23,10.90,11.7
2021-04-14,20.9,15.5,13.77,0.00,10.3
2021-04-15,22.1,13.8,18.19,0.00,10.9
2021-04-16,23.3,14.3,19.06,0.00,8.9
2021-04-17,24.5,13.8,17.40,0.00,10.3
2021-04-18,25.1,15.6,17.18,3.00,9.2
2021-04-19,22.4,16.6,15.60,7.80,15.5
2021-04-20,21.2,16.3,17.91,0.40,21.2
2021-04-21,19.6,16.0,12.69,7.60,13.4
2021-04-22,18.7,15.3,10.06,9.70,9.9
2021-04-23,21.2,13.7,18.21,0.00,12.6
2021-04-24,22.6,13.8,18.30,0.00,10.5
2021-04-25,23.8,14.7,18.22,0.00,8.4
2021-04-26,22.4,16.9,14.23,0.00,10.8
2021-04-27,20.4,17.0,9.02,6.60,10.0
2021-04-28,20.8,16.2,12.06,0.70,10.1
2021-04-29,17.6,15.3,3.14,4.10,5.6
2021-04-30,19.6,13.1,12.61,0.70,7.8
2021-05-01,20.3,12.7,13.51,0.00,9.2
2021-05-02,21.4,15.4,13.83,0.10,7.6
2021-05-03,22.5,13.6,18.48,0.00,8.7
2021-05-04,23.8,13.5,18.30,0.00,7.9
2021-05-05,26.1,14.2,18.59,0.00,8.4
2021-05-06,25.2,15.4,17.76,0.00,6.4
2021-05-07,20.0,16.0,12.31,3.90,14.5
2021-05-08,18.3,15.7,7.00,0.90,6.7
2021-05-09,18.9,14.5,13.46,0.80,9.9
2021-05-10,20.3,13.6,14.17,0.00,7.1
2021-05-11,23.1,12.1,17.65,0.00,8.3
2021-05-12,22.4,14.2,14.71,0.00,9.4
2021-05-13,17.5,14.6,6.10,13.60,9.1
2021-05-14,18.6,13.8,10.52,0.20,6.4
2021-05-15,20.1,12.2,12.99,0.00,8.8
2021-05-16,20.2,14.6,11.59,0.00,7.0
2021-05-17,22.2,14.2,15.00,0.00,7.3
2021-05-18,18.7,14.1,11.58,1.30,10.5
2021-05-19,19.8,13.4,12.31,0.00,8.6
2021-05-20,21.0,12.5,16.20,0.00,10.8
2021-05-21,22.7,13.7,15.29,0.00,8.0
2021-05-22,27.2,14.2,15.52,0.70,19.5
2021-05-23,25.8,16.4,14.44,0.00,7.2
2021-05-24,19.8,14.3,8.38,0.00,11.7
2021-05-25,19.6,12.6,14.50,0.00,6.6
2021-05-26,21.1,11.7,12.83,0.00,8.5
2021-05-27,21.3,14.8,9.80,0.00,6.5
2021-05-28,25.5,14.0,15.04,0.00,13.3
2021-05-29,29.3,17.2,15.14,0.50,14.9
2021-05-30,22.6,16.9,10.76,10.40,9.1
2021-05-31,19.5,16.4,5.90,26.50,5.1
2021-06-01,19.7,15.7,11.87,1.20,7.8
2021-06-02,23.7,14.1,14.52,0.00,10.8
2021-06-03,25.5,13.8,15.24,0.00,8.4
2021-06-04,22.1,14.7,13.51,0.00,7.9
2021-06-05,23.0,14.0,15.60,0.00,10.9
2021-06-06,25.0,13.7,14.10,0.00,11.0
2021-06-07,21.6,14.6,11.93,0.50,5.6
2021-06-08,19.7,16.2,7.52,4.50,6.5
2021-06-09,20.2,15.3,9.59,4.50,8.6
2021-06-10,21.9,15.1,11.70,0.00,10.1
2021-06-11,20.5,15.6,5.30,4.00,13.2
2021-06-12,17.7,14.1,9.27,1.00,7.5
2021-06-13,17.4,12.8,5.72,1.00,9.5
2021-06-14,18.4,10.6,14.18,0.00,6.3
2021-06-15,19.9,10.2,15.42,0.00,7.1
2021-06-16,17.8,11.7,10.54,0.80,10.7
2021-06-17,17.1,13.0,9.11,1.80,7.4
2021-06-18,17.9,11.5,10.29,0.70,8.4
2021-06-19,18.6,12.7,6.13,0.00,10.5
2021-06-20,23.6,12.4,13.49,0.90,14.3
2021-06-21,17.7,13.0,11.29,0.00,9.9
2021-06-22,17.5,11.5,7.13,4.30,4.7
2021-06-23,17.2,12.8,9.27,1.80,7.4
2021-06-24,19.8,9.7,14.70,0.00,11.2
2021-06-25,24.1,11.1,15.02,0.00,9.0
2021-06-26,22.5,14.6,14.55,0.00,6.6
2021-06-27,23.2,12.1,15.39,0.00,14.1
2021-06-28,22.9,10.8,15.34,0.00,10.2
2021-06-29,16.7,13.2,6.53,1.50,13.8
2021-06-30,14.0,9.8,3.78,2.70,13.6
2021-07-01,17.0,7.9,13.85,0.00,8.7
2021-07-02,19.4,8.2,15.22,0.00,7.6
2021-07-03,21.6,8.3,15.52,0.00,8.4
2021-07-04,17.9,11.1,12.00,0.80,8.7
2021-07-05,17.0,11.3,8.34,0.80,7.4
2021-07-06,16.6,11.0,7.03,0.20,5.4
2021-07-07,18.4,9.4,13.06,0.00,7.6
2021-07-08,19.6,9.9,15.06,0.00,8.2
2021-07-09,19.5,11.9,13.53,0.00,8.4
2021-07-10,20.5,11.5,14.77,0.00,7.4
2021-07-11,21.9,10.9,15.62,0.00,7.9
2021-07-12,21.3,12.5,15.49,0.00,8.7
2021-07-13,22.4,10.5,15.73,0.00,7.7
2021-07-14,23.8,11.1,14.93,0.00,11.5
2021-07-15,25.6,11.5,15.67,0.00,9.0
2021-07-16,20.2,12.0,11.71,0.10,13.8
2021-07-17,22.5,14.6,13.08,0.00,7.7
2021-07-18,22.0,13.9,12.33,0.50,10.0
2021-07-19,15.5,11.0,5.76,1.60,13.0
2021-07-20,16.3,8.6,13.37,0.00,8.6
2021-07-21,18.4,7.7,13.09,0.00,6.1
2021-07-22,19.4,9.1,15.89,0.00,8.7
2021-07-23,20.0,11.4,15.10,0.00,8.9
2021-07-24,22.2,9.6,17.23,0.00,9.4
2021-07-25,23.4,9.9,17.29,0.00,11.5
2021-07-26,23.9,9.8,17.45,0.00,14.8
2021-07-27,26.7,10.5,17.32,0.00,15.8
2021-07-28,15.8,11.7,2.91,8.50,11.5
2021-07-29,13.5,9.4,13.07,1.10,16.9
2021-07-30,12.9,9.2,10.03,0.00,11.9
2021-07-31,15.4,7.1,13.13,0.00,9.7
2021-08-01,17.5,9.1,13.02,0.00,8.7
2021-08-02,19.5,8.4,17.52,0.00,7.9
2021-08-03,15.6,11.3,6.24,1.60,11.8
2021-08-04,16.6,11.3,11.06,0.10,8.6
2021-08-05,18.9,9.9,13.01,0.00,10.2
2021-08-06,19.6,11.5,12.30,0.20,10.7
2021-08-07,20.6,11.2,17.11,0.00,10.2
2021-08-08,22.1,10.7,15.70,0.00,14.4
2021-08-09,23.3,10.9,15.72,0.00,11.2
2021-08-10,25.6,11.5,18.53,0.00,10.9
2021-08-11,20.3,11.6,16.88,0.40,17.7
2021-08-12,16.7,14.3,4.42,2.30,7.6
2021-08-13,16.9,13.8,6.90,2.60,12.7
2021-08-14,17.4,13.3,5.10,0.10,7.9
2021-08-15,19.9,13.4,11.00,0.00,11.4
2021-08-16,23.6,13.1,16.96,5.80,12.1
2021-08-17,24.6,12.8,18.82,0.00,9.7
2021-08-18,25.6,13.7,19.39,0.00,10.2
2021-08-19,25.5,13.3,19.97,0.00,13.0
2021-08-20,26.3,12.7,20.53,0.00,15.2
2021-08-21,26.6,12.4,20.42,0.00,12.0
2021-08-22,26.1,12.7,20.65,0.00,12.4
2021-08-23,27.8,12.2,20.79,0.00,13.6
2021-08-24,28.7,13.3,20.74,0.00,10.1
2021-08-25,28.8,14.0,20.91,0.00,17.0
2021-08-26,30.2,14.9,20.76,0.00,20.3
2021-08-27,21.5,16.8,13.42,0.50,13.0
2021-08-28,20.6,15.6,12.48,2.70,10.0
2021-08-29,19.7,15.2,8.27,5.80,7.9
2021-08-30,17.9,14.6,7.44,3.80,10.2
2021-08-31,18.7,13.4,14.15,2.80,15.1
2021-09-01,19.5,13.4,16.82,1.10,12.9
2021-09-02,22.3,13.1,15.69,0.00,12.4
2021-09-03,25.4,13.3,20.34,0.00,11.9
2021-09-04,24.3,14.8,21.22,0.00,12.2
2021-09-05,21.7,15.0,15.10,0.00,13.8
2021-09-06,21.7,14.3,15.91,0.10,12.4
2021-09-07,20.8,14.8,13.77,0.00,15.2
2021-09-08,26.2,15.2,21.03,0.00,16.5
2021-09-09,30.7,16.3,20.64,0.00,11.4
2021-09-10,25.4,16.8,16.11,5.40,9.8
2021-09-11,20.2,16.6,8.10,3.20,9.0
2021-09-12,23.8,15.8,19.78,0.30,12.0
2021-09-13,28.8,15.6,22.65,0.00,10.3
2021-09-14,33.1,17.4,22.62,0.00,14.9
2021-09-15,27.9,18.3,22.13,0.30,16.8
2021-09-16,18.7,16.0,4.15,2.40,10.9
2021-09-17,19.1,15.5,6.83,0.10,10.3
2021-09-18,26.5,15.1,22.93,0.00,13.6
2021-09-19,24.6,16.2,18.69,0.10,13.9
2021-09-20,26.6,17.2,17.80,0.40,10.6
2021-09-21,30.4,17.0,22.27,1.80,23.4
2021-09-22,17.9,14.3,12.27,0.50,17.1
2021-09-23,18.5,12.1,20.91,0.00,12.8
2021-09-24,23.0,10.7,24.42,0.00,11.4
2021-09-25,23.9,14.0,20.69,0.20,9.2
2021-09-26,26.1,15.2,23.83,0.20,12.6
2021-09-27,24.9,15.8,20.77,0.10,8.4
2021-09-28,27.0,15.8,21.18,0.00,14.1
2021-09-29,27.9,16.4,22.91,2.50,13.1
2021-09-30,21.3,16.4,15.04,0.20,12.3
2021-10-01,26.6,16.0,17.91,16.60,16.9
2021-10-02,25.2,17.5,19.33,5.60,12.6
2021-10-03,27.8,17.4,17.56,8.50,14.1
2021-10-04,28.8,17.2,20.06,4.80,12.8
2021-10-05,18.5,16.5,4.94,5.00,10.6
2021-10-06,20.5,15.8,8.80,0.10,11.2
2021-10-07,24.9,15.8,19.36,3.30,20.9
2021-10-08,19.2,15.2,10.91,0.50,9.3
2021-10-09,17.8,14.5,6.94,0.90,9.7
2021-10-10,17.1,14.3,3.65,12.80,8.4
2021-10-11,17.2,14.6,6.52,14.70,9.1
2021-10-12,17.6,13.9,10.65,8.10,10.7
2021-10-13,22.3,13.7,20.19,0.00,13.7
2021-10-14,26.6,15.1,23.43,0.00,17.2
2021-10-15,29.0,17.4,25.06,0.90,14.4
2021-10-16,25.9,17.2,13.90,9.40,11.5
2021-10-17,19.1,16.7,7.13,2.50,9.4
2021-10-18,18.7,15.4,4.40,5.30,8.7
2021-10-19,16.3,14.1,3.40,8.40,11.0
2021-10-20,14.2,12.0,6.73,14.70,8.7
2021-10-21,16.8,12.3,10.66,0.10,10.5
2021-10-22,20.7,13.0,21.72,0.00,14.3
2021-10-23,25.3,13.6,23.77,0.00,16.6
2021-10-24,25.9,15.9,19.84,16.00,18.2
2021-10-25,19.5,15.2,12.86,3.70,10.3
2021-10-26,22.7,14.5,16.47,2.30,7.9
2021-10-27,21.8,17.0,10.05,4.60,7.7
2021-10-28,21.7,17.2,11.04,2.20,10.2
2021-10-29,20.4,16.2,11.92,10.90,10.4
2021-10-30,20.0,15.4,11.91,0.60,13.9
2021-10-31,20.0,15.3,9.63,35.80,9.2
2021-11-01,17.8,16.3,4.36,46.20,5.8
2021-11-02,19.7,16.1,18.98,4.60,20.6
2021-11-03,20.3,15.8,19.41,3.40,12.3
2021-11-04,21.3,16.1,14.95,0.30,11.0
2021-11-05,21.7,15.5,23.72,0.00,12.2
2021-11-06,21.5,13.3,28.27,0.00,12.2
2021-11-07,21.1,14.6,25.18,0.00,15.6
2021-11-08,21.1,14.2,18.59,0.00,13.1
2021-11-09,19.3,16.1,7.92,3.10,11.0
2021-11-10,19.4,15.8,7.98,0.30,9.7
2021-11-11,19.0,14.9,8.26,10.70,9.2
2021-11-12,16.8,14.0,5.84,1.40,8.0
2021-11-13,16.8,12.6,17.66,0.60,12.2
2021-11-14,19.7,13.0,22.77,0.00,13.7
2021-11-15,22.2,12.8,29.64,0.00,15.0
2021-11-16,24.0,13.4,30.59,0.00,10.2
2021-11-17,27.0,14.5,28.96,0.00,13.7
2021-11-18,27.6,16.4,18.72,2.10,13.0
2021-11-19,20.9,17.1,6.28,56.70,8.7
2021-11-20,19.0,16.0,8.41,13.40,11.2
2021-11-21,18.9,13.7,19.78,0.00,11.6
2021-11-22,21.4,12.9,24.83,0.00,13.0
2021-11-23,26.1,13.6,31.41,0.00,9.1
2021-11-24,21.8,14.6,25.87,0.00,11.1
2021-11-25,24.0,15.7,22.22,0.00,12.2
2021-11-26,28.7,16.1,18.79,12.20,16.0
2021-11-27,26.2,17.7,24.56,24.10,17.0
2021-11-28,24.2,16.7,24.54,2.40,10.8
2021-11-29,29.8,16.7,29.90,0.00,11.5
2021-11-30,24.8,18.9,15.62,14.00,8.5
2021-12-01,23.1,18.2,19.90,6.90,11.5
2021-12-02,22.9,17.5,23.82,0.20,13.6
2021-12-03,21.0,16.5,17.58,0.60,13.8
2021-12-04,21.7,15.9,19.80,0.00,12.6
2021-12-05,25.1,16.9,25.73,6.20,9.5
2021-12-06,22.5,17.1,18.26,19.70,12.8
2021-12-07,19.9,16.0,14.05,15.00,14.0
2021-12-08,18.7,15.1,13.96,14.40,11.9
2021-12-09,19.9,14.5,21.37,1.70,13.3
2021-12-10,21.9,14.9,21.61,0.40,11.6
2021-12-11,25.9,16.7,24.57,1.00,13.0
2021-12-12,28.8,18.3,23.84,22.40,15.0
2021-12-13,27.7,18.9,23.45,9.20,10.3
2021-12-14,25.9,19.7,13.85,14.00,8.9
2021-12-15,26.6,20.6,18.05,2.50,15.9
2021-12-16,25.7,19.9,12.39,33.20,11.2
2021-12-17,22.9,19.4,11.39,29.20,8.5
2021-12-18,22.3,16.6,15.11,3.70,12.1
2021-12-19,20.9,15.6,20.76,2.20,14.0
2021-12-20,21.9,14.5,23.38,0.00,11.8
2021-12-21,24.6,16.4,26.56,0.00,11.4
2021-12-22,28.6,17.6,28.54,1.40,13.6
2021-12-23,20.5,17.1,13.93,17.70,16.8
2021-12-24,20.0,16.4,19.95,3.20,12.3
2021-12-25,21.1,15.1,20.90,0.00,11.6
2021-12-26,25.2,15.1,28.43,0.00,10.9
2021-12-27,27.0,16.6,27.36,0.70,14.2
2021-12-28,26.3,17.0,25.01,3.70,8.3
2021-12-29,23.8,18.6,21.52,7.70,9.9
2021-12-30,22.9,18.3,13.04,42.10,7.4
2021-12-31,21.1,18.2,5.45,11.10,8.8
2022-01-01,23.5,18.4,11.17,11.70,10.6
2022-01-02,23.8,19.2,8.89,2.40,9.1
2022-01-03,26.9,19.6,15.63,0.60,14.4
2022-01-04,27.1,20.2,17.41,1.20,18.4
2022-01-05,26.7,20.3,14.00,1.80,18.8
2022-01-06,24.0,19.8,12.14,40.80,11.1
2022-01-07,20.5,18.8,5.38,41.80,11.1
2022-01-08,20.4,17.5,7.47,11.50,8.9
2022-01-09,20.3,16.6,8.31,12.40,6.5
2022-01-10,21.2,16.3,9.80,26.60,6.8
2022-01-11,21.8,17.8,9.70,35.40,6.5
2022-01-12,24.8,18.4,17.81,0.80,8.1
2022-01-13,25.2,19.1,21.05,7.10,10.6
2022-01-14,26.1,18.7,24.86,0.20,16.4
2022-01-15,24.8,19.1,14.33,0.50,7.9
2022-01-16,26.4,18.2,25.24,3.80,11.5
2022-01-17,28.5,19.0,28.12,0.00,11.7
2022-01-18,30.1,20.3,26.31,1.00,10.8
2022-01-19,28.6,19.8,27.57,1.30,10.2
2022-01-20,27.2,19.3,26.45,0.40,11.3
2022-01-21,25.9,18.6,24.79,0.70,12.6
2022-01-22,26.3,17.9,26.90,0.00,12.9
2022-01-23,27.6,17.9,31.29,0.00,11.3
2022-01-24,28.4,18.1,29.04,0.00,11.3
2022-01-25,27.7,18.4,27.47,0.00,10.8
2022-01-26,30.0,18.1,28.75,0.70,13.1
2022-01-27,30.9,20.9,26.77,0.00,16.4
2022-01-28,29.5,20.7,23.36,6.20,10.2
2022-01-29,27.1,19.9,16.54,15.00,9.4
2022-01-30,25.5,19.5,12.34,7.50,8.9
2022-01-31,23.9,19.8,8.38,3.20,6.6
2022-02-01,27.0,19.9,16.96,5.40,10.3
2022-02-02,23.4,19.4,9.63,18.90,4.3
2022-02-03,24.0,18.8,15.44,16.30,10.8
2022-02-04,26.2,18.7,21.91,4.80,6.9
2022-02-05,28.4,19.7,25.39,1.90,9.7
2022-02-06,29.0,20.8,25.27,12.90,11.1
2022-02-07,25.6,19.6,16.64,35.20,8.2
2022-02-08,21.4,17.6,6.78,31.80,10.3
2022-02-09,18.9,16.3,5.05,15.40,4.6
2022-02-10,21.0,16.3,11.34,2.30,8.4
2022-02-11,22.1,16.8,13.77,0.40,8.5
2022-02-12,22.3,18.2,13.20,0.90,10.9
2022-02-13,24.3,17.6,19.03,3.70,10.6
2022-02-14,28.0,18.3,25.21,4.00,9.3
2022-02-15,24.1,18.7,22.72,1.40,13.6
2022-02-16,23.5,18.8,21.32,0.70,12.6
2022-02-17,25.2,18.2,23.55,18.00,10.9
2022-02-18,23.3,18.2,14.78,56.80,8.6
2022-02-19,23.5,17.2,18.37,4.10,10.7
2022-02-20,24.7,18.5,16.33,11.70,8.0
2022-02-21,27.7,18.3,23.27,12.60,10.4
2022-02-22,26.8,19.0,21.65,1.00,7.0
2022-02-23,27.2,19.8,24.71,0.60,10.8
2022-02-24,25.1,18.8,23.79,0.00,10.7
2022-02-25,25.6,17.5,25.10,0.00,12.8
2022-02-26,26.0,17.2,23.61,0.00,12.3
2022-02-27,25.6,19.1,22.37,0.10,12.3
2022-02-28,28.9,18.2,27.17,0.00,12.3
2022-03-01,30.1,17.9,27.56,0.00,15.9
2022-03-02,29.9,19.1,26.88,0.00,11.5
2022-03-03,30.0,18.4,27.31,0.00,9.4
2022-03-04,28.5,19.9,23.56,0.50,8.8
2022-03-05,28.1,19.0,23.28,0.00,8.0
2022-03-06,29.7,18.9,25.66,0.00,13.7
2022-03-07,30.0,18.7,26.33,0.00,11.4
2022-03-08,30.1,18.3,27.30,0.00,10.2
2022-03-09,28.7,18.6,25.82,0.00,10.2
2022-03-10,29.3,18.5,25.26,0.10,11.3
