
time,temperature_2m_max (°C),temperature_2m_min (°C),shortwave_radiation_sum (MJ/m²),rain_sum (mm),windspeed_10m_max (km/h)
2020-10-12,32.6,24.2,23.91,0.60,9.1
2020-10-13,33.9,24.7,23.51,1.40,11.4
2020-10-14,31.1,24.9,17.51,5.10,8.0
2020-10-15,32.5,24.1,22.23,4.00,8.6
2020-10-16,33.0,24.5,24.38,0.00,9.7
2020-10-17,33.1,24.6,24.91,0.00,6.9
2020-10-18,33.2,25.3,23.44,0.50,9.1
2020-10-19,32.5,25.6,20.60,0.20,7.7
2020-10-20,33.1,25.5,20.39,0.50,8.2
2020-10-21,31.9,25.1,19.39,6.00,8.1
2020-10-22,32.6,25.2,22.07,0.80,5.4
2020-10-23,31.0,25.7,17.96,6.60,7.8
2020-10-24,28.9,24.3,13.10,12.50,10.0
2020-10-25,30.9,24.1,20.76,0.40,6.8
2020-10-26,31.9,25.4,19.26,9.80,7.2
2020-10-27,28.5,24.6,11.49,22.90,8.0
2020-10-28,31.3,24.5,22.32,8.50,10.4
2020-10-29,30.6,25.2,18.69,3.80,10.1
2020-10-30,31.5,25.1,19.50,0.90,9.7
2020-10-31,30.9,24.6,20.40,2.00,8.2
2020-11-01,30.1,24.2,17.50,27.00,9.0
2020-11-02,30.7,24.3,23.01,0.00,8.4
2020-11-03,32.0,24.7,23.92,0.20,5.6
2020-11-04,29.1,24.6,16.82,7.40,7.6
2020-11-05,31.2,24.6,18.81,11.60,8.0
2020-11-06,30.7,24.2,20.70,6.80,7.6
2020-11-07,31.1,25.1,21.48,6.30,12.1
2020-11-08,29.8,23.8,17.20,29.00,9.0
2020-11-09,29.3,24.3,17.24,11.50,6.3
2020-11-10,31.4,24.4,22.24,0.00,9.2
2020-11-11,31.3,24.7,21.31,0.90,11.6
2020-11-12,31.2,24.6,20.89,4.70,5.9
2020-11-13,29.8,24.3,17.89,6.20,8.4
2020-11-14,29.7,24.5,13.40,4.70,9.8
2020-11-15,29.9,24.6,16.50,9.20,7.7
2020-11-16,30.6,24.7,15.20,11.50,6.8
2020-11-17,28.7,23.7,16.45,12.10,7.7
2020-11-18,28.5,23.5,13.12,16.00,6.0
2020-11-19,29.6,23.6,18.75,6.10,7.6
2020-11-20,31.2,23.9,24.20,7.20,9.8
2020-11-21,25.9,23.5,5.63,23.90,9.4
2020-11-22,28.7,23.7,14.19,7.90,6.0
2020-11-23,30.0,24.4,20.75,2.00,6.5
2020-11-24,27.5,23.5,10.90,17.30,14.8
2020-11-25,26.7,23.3,11.57,10.30,9.5
2020-11-26,30.1,23.6,20.93,6.20,8.6
2020-11-27,31.0,24.0,22.96,0.60,9.3
2020-11-28,29.9,24.0,18.68,1.50,10.2
2020-11-29,28.3,24.2,12.97,7.50,6.5
2020-11-30,26.7,23.7,11.12,11.00,6.6
2020-12-01,29.1,23.2,18.77,3.60,5.3
2020-12-02,29.4,24.1,18.32,3.10,11.2
2020-12-03,29.8,24.4,15.91,5.90,9.1
2020-12-04,30.8,24.0,19.84,3.30,9.3
2020-12-05,31.1,23.8,23.46,0.20,10.4
2020-12-06,29.7,24.9,17.54,4.00,9.4
2020-12-07,26.3,23.3,8.26,17.40,8.4
2020-12-08,30.5,22.6,23.11,3.70,8.1
2020-12-09,30.5,23.4,20.38,7.80,8.9
2020-12-10,28.5,24.2,16.15,15.20,8.0
2020-12-11,28.4,24.1,13.61,5.90,10.5
2020-12-12,30.7,23.2,21.64,0.20,13.6
2020-12-13,31.1,23.8,22.58,3.10,11.4
2020-12-14,27.4,23.8,11.53,25.40,10.0
2020-12-15,26.1,22.9,5.91,34.50,12.6
2020-12-16,29.9,22.4,20.49,6.90,9.1
2020-12-17,30.2,23.1,22.24,0.60,9.1
2020-12-18,27.5,24.1,14.36,12.40,12.3
2020-12-19,28.6,23.6,14.53,28.40,10.0
2020-12-20,28.8,23.0,15.30,12.80,5.8
2020-12-21,30.6,23.7,17.88,14.60,10.7
2020-12-22,29.1,23.9,15.20,2.60,4.1
2020-12-23,30.3,23.7,19.32,12.40,7.8
2020-12-24,28.7,23.4,16.82,12.60,7.8
2020-12-25,27.1,24.1,9.99,2.30,9.8
2020-12-26,29.5,23.4,18.12,14.70,7.4
2020-12-27,29.1,23.6,16.30,8.50,15.5
2020-12-28,28.9,24.0,15.67,6.80,9.0
2020-12-29,27.6,23.7,13.61,17.60,10.5
2020-12-30,25.6,22.8,5.85,54.30,7.9
2020-12-31,29.3,22.4,19.93,2.20,8.8
2021-01-01,30.4,23.3,23.00,0.20,9.4
2021-01-02,30.1,23.6,20.29,5.10,9.1
2021-01-03,26.4,23.7,9.81,20.30,9.4
2021-01-04,26.8,22.8,11.15,19.10,9.4
2021-01-05,29.8,23.0,19.19,4.90,15.6
2021-01-06,29.8,22.7,21.24,2.00,10.0
2021-01-07,29.6,23.2,19.16,5.50,6.1
2021-01-08,28.4,23.7,15.51,8.80,10.0
2021-01-09,27.0,23.0,12.18,2.80,8.0
2021-01-10,28.5,23.1,14.45,7.00,11.6
2021-01-11,28.0,22.3,17.02,5.10,6.1
2021-01-12,26.7,23.0,12.02,9.50,8.3
2021-01-13,30.3,23.1,21.02,7.40,9.0
2021-01-14,27.1,24.2,11.37,17.60,11.5
2021-01-15,27.1,23.2,11.34,5.00,6.1
2021-01-16,29.4,23.3,19.49,2.20,8.2
2021-01-17,30.5,23.4,21.20,0.50,9.2
2021-01-18,28.2,23.7,12.67,27.20,9.4
2021-01-19,28.5,23.5,7.77,33.60,7.4
2021-01-20,26.6,23.3,8.36,40.90,5.4
2021-01-21,26.3,22.3,9.63,11.50,6.4
2021-01-22,28.4,22.4,17.63,3.90,10.5
2021-01-23,28.6,23.0,15.77,15.40,10.0
2021-01-24,26.9,23.2,11.88,26.70,8.8
2021-01-25,28.3,22.8,13.95,8.70,7.7
2021-01-26,27.8,23.1,10.76,12.20,13.0
2021-01-27,28.7,22.4,17.99,12.50,11.8
2021-01-28,29.4,23.3,14.81,7.00,9.9
2021-01-29,27.1,23.0,12.70,13.80,9.8
2021-01-30,28.2,22.7,16.37,0.90,14.3
2021-01-31,29.4,23.4,19.80,3.00,11.8
2021-02-01,29.6,24.0,17.38,5.40,10.2
2021-02-02,28.8,23.5,15.67,13.40,10.6
2021-02-03,27.9,23.4,15.78,2.90,8.4
2021-02-04,31.0,23.7,21.39,1.70,10.1
2021-02-05,30.5,24.3,19.60,2.20,8.9
2021-02-06,27.3,23.8,9.54,17.50,7.3
2021-02-07,29.4,23.6,16.14,10.30,9.7
2021-02-08,28.7,23.5,17.90,2.90,10.6
2021-02-09,27.0,24.1,8.56,6.80,11.6
2021-02-10,29.4,23.0,15.64,11.10,14.0
2021-02-11,30.6,23.6,18.68,4.60,9.6
2021-02-12,29.4,23.5,17.59,2.50,10.9
2021-02-13,29.0,23.9,13.23,26.30,10.7
2021-02-14,24.9,23.2,4.51,26.20,7.4
2021-02-15,27.8,23.0,13.01,9.00,8.8
2021-02-16,28.8,22.9,17.19,0.80,10.2
2021-02-17,30.9,23.5,23.95,0.60,13.1
2021-02-18,29.8,24.5,21.20,1.30,10.4
2021-02-19,31.2,24.3,23.88,1.00,13.0
2021-02-20,27.4,23.5,10.17,8.20,9.0
2021-02-21,29.3,23.1,18.17,6.90,9.4
2021-02-22,29.2,23.3,22.06,1.20,14.5
2021-02-23,31.2,23.9,24.35,0.00,16.3
2021-02-24,30.1,24.5,20.98,5.40,11.6
2021-02-25,27.6,23.7,10.74,24.00,6.4
2021-02-26,25.6,23.2,7.31,8.40,10.5
2021-02-27,28.3,23.3,15.86,15.00,11.6
2021-02-28,27.7,23.4,11.68,29.80,8.9
2021-03-01,28.7,23.0,19.27,5.70,12.7
2021-03-02,26.6,23.2,8.30,22.30,6.1
2021-03-03,26.3,22.8,7.59,14.30,10.0
2021-03-04,28.2,22.6,14.48,7.20,7.9
2021-03-05,27.9,22.5,16.12,9.50,12.7
2021-03-06,26.3,23.1,9.39,31.10,10.4
2021-03-07,30.0,23.0,19.39,3.40,10.2
2021-03-08,26.3,23.4,8.67,16.10,9.4
2021-03-09,27.9,23.2,11.59,14.50,9.7
2021-03-10,25.9,22.8,8.10,31.60,6.0
2021-03-11,24.6,22.8,4.65,12.30,6.5
2021-03-12,28.9,22.2,14.63,7.10,9.5
2021-03-13,29.8,22.4,18.96,5.20,7.1
2021-03-14,28.5,23.5,18.14,11.00,6.7
2021-03-15,30.3,23.4,19.91,4.30,7.0
2021-03-16,29.6,23.5,18.95,6.10,8.1
2021-03-17,28.4,23.6,16.31,7.20,10.4
2021-03-18,25.5,22.9,5.72,27.00,5.4
2021-03-19,30.2,22.1,22.22,5.50,9.8
2021-03-20,30.9,23.0,22.03,5.60,11.5
2021-03-21,29.4,23.3,17.73,2.90,12.4
2021-03-22,29.0,23.2,19.34,9.50,11.0
2021-03-23,28.5,22.8,13.85,34.60,11.3
2021-03-24,25.7,23.1,7.25,17.80,7.8
2021-03-25,27.2,22.6,11.52,2.50,8.4
2021-03-26,30.8,22.8,22.58,8.40,9.4
2021-03-27,29.0,23.6,15.87,17.60,9.9
2021-03-28,29.6,23.7,17.76,2.40,11.7
2021-03-29,28.2,23.2,11.32,12.40,10.2
2021-03-30,26.5,22.9,9.48,8.20,12.3
2021-03-31,25.2,23.2,6.84,15.70,6.0
2021-04-01,29.3,22.2,17.15,2.10,7.2
2021-04-02,29.4,23.0,19.77,6.70,11.5
2021-04-03,30.3,23.7,20.42,8.50,8.7
2021-04-04,29.7,23.6,18.67,5.00,11.2
2021-04-05,29.1,24.5,14.77,15.00,9.0
2021-04-06,28.0,23.7,14.81,4.60,9.2
2021-04-07,30.9,23.5,22.65,1.40,6.3
2021-04-08,30.8,24.4,21.99,0.40,5.7
2021-04-09,30.2,24.0,18.52,2.80,9.0
2021-04-10,29.5,24.3,19.16,4.40,6.8
2021-04-11,27.2,23.8,11.15,12.20,7.2
2021-04-12,30.5,23.7,18.68,3.00,10.5
2021-04-13,28.8,23.7,15.45,11.80,8.6
2021-04-14,27.0,23.3,9.00,28.90,8.4
2021-04-15,28.2,23.2,13.59,10.20,11.1
2021-04-16,29.9,23.6,18.96,6.80,10.0
2021-04-17,26.5,23.4,9.58,25.80,6.4
2021-04-18,27.4,23.1,10.53,19.80,6.2
2021-04-19,25.2,23.0,5.57,13.90,7.1
2021-04-20,27.2,22.9,12.30,6.20,9.1
2021-04-21,28.7,22.8,15.00,12.30,6.6
2021-04-22,28.7,23.2,16.95,12.10,6.5
2021-04-23,27.3,23.6,11.88,10.20,9.7
2021-04-24,30.6,23.2,20.50,8.50,8.1
2021-04-25,29.4,23.8,16.81,1.50,9.4
2021-04-26,25.5,23.3,5.81,20.50,9.5
2021-04-27,28.0,22.9,11.96,6.10,5.4
2021-04-28,25.7,23.3,6.91,13.30,8.3
2021-04-29,29.0,23.0,13.34,7.50,5.9
2021-04-30,29.0,22.6,16.97,7.50,6.6
2021-05-01,28.1,22.9,14.88,9.30,5.4
2021-05-02,26.8,23.1,11.45,14.40,6.5
2021-05-03,29.1,23.5,16.05,3.70,7.2
2021-05-04,28.2,23.0,16.99,3.10,9.9
2021-05-05,29.9,23.2,18.82,0.10,8.4
2021-05-06,29.8,23.0,18.86,3.20,6.6
2021-05-07,27.1,24.1,11.06,17.20,6.5
2021-05-08,27.9,23.0,13.42,9.20,7.1
2021-05-09,26.3,22.9,5.39,24.90,8.4
2021-05-10,27.2,23.0,12.88,13.30,4.3
2021-05-11,28.4,22.6,14.80,4.20,5.6
2021-05-12,27.4,23.6,12.45,10.10,7.8
2021-05-13,27.2,23.4,13.21,11.10,5.9
2021-05-14,29.3,23.1,16.69,2.20,6.0
2021-05-15,29.6,23.5,15.75,3.90,6.8
2021-05-16,29.8,23.9,15.39,2.80,8.0
2021-05-17,29.5,23.8,16.69,10.00,12.0
2021-05-18,27.6,23.5,11.30,6.40,9.3
2021-05-19,26.7,23.1,10.86,12.20,5.9
2021-05-20,29.9,23.4,17.55,7.60,5.7
2021-05-21,29.7,23.5,16.52,7.30,6.4
2021-05-22,29.9,24.1,17.69,4.50,10.8
2021-05-23,30.7,24.3,17.17,0.40,12.8
2021-05-24,31.4,23.7,19.47,0.20,11.3
2021-05-25,30.0,24.5,15.26,10.30,6.2
2021-05-26,29.3,23.5,17.48,6.40,7.9
2021-05-27,29.8,23.9,18.44,3.50,10.5
2021-05-28,30.0,23.2,17.22,7.30,11.3
2021-05-29,30.1,24.1,16.30,3.90,6.8
2021-05-30,29.9,24.2,17.06,5.90,7.1
2021-05-31,30.3,23.6,19.70,0.40,8.4
2021-06-01,30.5,24.0,19.26,0.30,7.4
2021-06-02,29.4,23.7,16.14,4.50,9.1
2021-06-03,29.4,24.1,16.03,12.90,10.1
2021-06-04,29.4,23.6,17.26,5.30,8.6
2021-06-05,30.0,24.0,17.46,9.50,12.2
2021-06-06,30.0,23.0,18.48,0.40,12.0
2021-06-07,29.7,24.0,16.14,6.90,6.8
2021-06-08,29.7,23.8,14.53,2.30,7.9
2021-06-09,29.1,23.6,14.24,2.10,7.9
2021-06-10,29.6,23.1,17.18,5.70,6.9
2021-06-11,27.7,23.6,13.23,3.40,5.1
2021-06-12,30.0,23.1,19.84,0.70,7.1
2021-06-13,28.6,23.5,13.84,4.00,8.1
2021-06-14,27.7,22.9,11.65,27.80,6.0
2021-06-15,26.7,23.6,10.81,16.50,6.7
2021-06-16,26.6,22.7,12.33,14.60,5.9
2021-06-17,28.3,22.9,14.36,8.70,8.2
2021-06-18,29.7,23.1,17.28,2.30,9.4
2021-06-19,27.6,23.2,13.70,9.10,9.9
2021-06-20,29.5,22.7,19.25,3.00,13.1
2021-06-21,29.0,23.5,17.81,3.60,7.5
2021-06-22,28.8,23.8,16.65,1.80,7.0
2021-06-23,28.3,22.5,15.88,10.30,7.3
2021-06-24,29.6,23.2,18.71,0.20,10.5
2021-06-25,29.4,22.7,19.75,4.60,9.4
2021-06-26,29.8,22.6,18.62,1.20,9.8
2021-06-27,29.4,23.3,16.77,4.00,8.8
2021-06-28,29.6,23.5,17.88,2.30,10.1
2021-06-29,28.0,23.0,12.86,8.80,9.4
2021-06-30,27.3,21.5,21.58,0.00,11.9
2021-07-01,27.0,20.9,16.47,0.00,12.0
2021-07-02,27.9,22.4,16.24,0.00,7.3
2021-07-03,25.7,22.4,7.57,23.70,8.5
2021-07-04,26.2,22.1,7.50,8.20,7.3
2021-07-05,27.9,22.0,16.18,2.70,6.1
2021-07-06,27.2,22.8,13.69,5.50,7.0
2021-07-07,28.8,21.9,17.83,1.30,6.6
2021-07-08,29.2,22.7,16.58,6.10,9.2
2021-07-09,29.4,22.4,18.20,3.90,10.4
2021-07-10,29.8,22.7,19.16,1.70,10.5
2021-07-11,27.8,23.7,10.72,0.40,8.4
2021-07-12,29.7,23.0,17.17,0.90,8.3
2021-07-13,26.6,23.1,8.23,8.10,9.2
2021-07-14,29.5,23.0,18.44,1.80,7.2
2021-07-15,30.2,23.5,19.05,1.50,7.1
2021-07-16,29.7,23.3,18.76,1.40,8.6
2021-07-17,29.3,23.2,17.35,8.10,8.8
2021-07-18,30.1,23.5,18.32,0.30,12.0
2021-07-19,30.5,23.1,18.64,0.10,7.9
2021-07-20,27.9,24.1,15.07,10.20,9.5
2021-07-21,29.4,23.4,17.76,5.90,6.6
2021-07-22,30.0,23.9,18.78,1.20,10.1
2021-07-23,28.4,23.7,13.27,11.70,10.0
2021-07-24,30.0,23.2,19.16,0.20,11.5
2021-07-25,30.2,23.8,20.23,0.90,10.5
2021-07-26,30.4,23.4,20.11,0.10,6.8
2021-07-27,30.4,23.7,21.31,0.50,7.5
2021-07-28,31.0,23.7,20.64,0.20,6.3
2021-07-29,29.8,24.1,19.47,4.10,7.8
2021-07-30,28.1,23.7,13.75,3.20,7.2
2021-07-31,29.1,23.2,19.95,0.40,5.9
2021-08-01,28.0,23.6,14.97,1.10,7.2
2021-08-02,27.4,23.6,15.34,6.30,9.3
2021-08-03,29.4,22.7,19.00,1.00,8.0
2021-08-04,29.5,23.2,15.25,5.40,7.4
2021-08-05,29.1,23.1,17.72,0.10,9.9
2021-08-06,30.6,23.1,21.36,0.30,8.9
2021-08-07,30.1,23.4,20.01,0.00,5.4
2021-08-08,30.6,23.9,19.97,0.60,7.7
2021-08-09,31.0,23.9,19.27,0.40,8.5
2021-08-10,31.1,23.5,20.63,0.00,8.7
2021-08-11,31.2,23.6,20.07,0.00,8.7
2021-08-12,29.2,24.1,13.35,3.60,10.9
2021-08-13,27.9,23.7,11.79,5.30,10.7
2021-08-14,27.7,22.7,13.17,1.20,7.9
2021-08-15,29.1,22.6,18.05,0.70,7.6
2021-08-16,29.7,23.3,19.81,1.90,7.6
2021-08-17,31.2,23.0,21.94,0.50,6.8
2021-08-18,31.5,24.3,21.88,0.50,8.3
2021-08-19,31.4,24.1,21.84,1.70,9.2
2021-08-20,31.2,23.8,21.51,0.20,7.9
2021-08-21,31.8,23.4,21.93,0.10,7.9
2021-08-22,31.9,23.5,22.35,0.00,9.3
2021-08-23,31.9,23.4,22.46,0.00,10.2
2021-08-24,33.1,24.3,23.33,0.00,12.5
2021-08-25,32.8,24.4,22.97,0.00,12.7
2021-08-26,32.9,24.0,23.19,0.20,10.5
2021-08-27,33.4,24.8,21.86,0.40,10.2
2021-08-28,29.6,24.7,13.63,3.40,12.3
2021-08-29,30.2,23.7,19.70,4.10,7.4
2021-08-30,28.5,24.0,14.68,7.20,7.1
2021-08-31,28.7,23.2,15.77,15.00,8.5
2021-09-01,28.6,23.1,16.28,8.30,5.4
2021-09-02,30.0,22.4,21.27,0.10,4.7
2021-09-03,30.8,23.9,21.77,3.20,7.2
2021-09-04,31.3,23.6,21.99,0.50,9.2
2021-09-05,30.0,24.4,19.81,1.30,12.0
2021-09-06,31.2,23.4,21.77,0.10,12.9
2021-09-07,31.7,24.6,22.63,0.30,10.6
2021-09-08,31.9,24.4,21.61,1.00,7.5
2021-09-09,29.6,24.2,15.99,8.40,10.5
2021-09-10,30.6,24.0,18.07,3.00,5.8
2021-09-11,31.0,23.8,21.27,0.60,7.1
2021-09-12,31.2,24.5,21.92,0.70,4.8
2021-09-13,30.9,24.8,20.50,8.00,8.9
2021-09-14,31.3,23.1,22.82,0.10,10.3
2021-09-15,31.6,24.4,21.48,2.00,5.5
2021-09-16,31.4,25.6,21.14,5.90,9.2
2021-09-17,30.3,24.1,20.46,5.10,8.7
2021-09-18,27.4,24.2,12.78,13.80,5.6
2021-09-19,30.6,22.9,21.20,3.80,6.8
2021-09-20,31.2,23.3,22.39,1.00,9.3
2021-09-21,30.8,23.9,17.66,0.60,10.4
2021-09-22,32.1,24.2,22.51,0.30,7.9
2021-09-23,31.7,24.5,21.21,1.50,6.8
2021-09-24,31.7,24.4,22.53,3.10,7.3
2021-09-25,31.0,24.5,20.69,3.90,6.1
2021-09-26,30.2,23.6,19.64,1.50,7.4
2021-09-27,30.5,24.5,18.46,6.60,7.1
2021-09-28,31.1,23.4,22.42,1.00,8.3
2021-09-29,31.2,23.7,22.33,7.80,9.8
2021-09-30,31.5,23.6,23.09,4.80,6.2
2021-10-01,32.0,23.9,21.33,0.20,7.6
2021-10-02,29.7,24.4,18.48,21.90,7.6
2021-10-03,31.1,23.9,23.99,0.40,8.8
2021-10-04,31.0,24.4,19.48,5.60,12.6
2021-10-05,32.9,24.5,22.72,0.00,16.3
2021-10-06,32.8,24.7,22.32,0.00,9.8
2021-10-07,32.9,25.0,21.57,3.30,6.8
2021-10-08,27.7,24.6,12.95,17.10,7.4
2021-10-09,31.1,23.6,22.22,1.40,6.9
2021-10-10,32.1,23.4,22.73,2.00,5.4
2021-10-11,32.1,24.5,22.31,2.50,11.6
2021-10-12,32.6,24.8,22.93,0.50,8.1
2021-10-13,32.7,24.9,23.41,1.50,7.3
2021-10-14,33.8,24.5,24.49,0.00,10.2
2021-10-15,33.9,25.2,24.51,0.00,15.4
2021-10-16,33.9,24.7,24.57,0.00,14.7
2021-10-17,31.2,25.4,18.56,9.20,8.7
2021-10-18,28.2,24.6,12.50,6.90,8.9
2021-10-19,31.0,23.8,23.28,0.30,6.9
2021-10-20,32.2,24.5,24.14,10.50,6.0
2021-10-21,26.8,23.4,11.06,29.90,10.6
2021-10-22,30.1,23.3,21.70,10.10,8.1
2021-10-23,30.4,24.4,19.30,2.90,6.6
2021-10-24,31.5,24.5,21.78,5.90,10.0
2021-10-25,30.9,24.8,21.75,7.70,11.0
2021-10-26,29.8,23.8,18.60,12.70,6.9
2021-10-27,25.9,24.0,6.64,40.70,8.5
2021-10-28,29.4,23.3,20.16,9.50,6.6
2021-10-29,31.3,23.9,23.19,0.50,4.4
2021-10-30,31.5,24.1,22.19,1.90,6.2
2021-10-31,29.9,24.6,20.66,9.70,7.6
2021-11-01,31.6,24.0,21.07,3.90,8.2
2021-11-02,28.0,24.4,14.75,10.40,10.1
2021-11-03,31.0,23.8,22.25,2.90,6.7
2021-11-04,31.9,25.0,22.56,1.00,9.3
2021-11-05,31.4,25.2,22.90,0.20,10.2
2021-11-06,30.3,24.9,19.14,5.90,8.0
2021-11-07,29.5,24.6,19.27,3.90,6.9
2021-11-08,28.7,23.7,14.11,18.60,9.5
2021-11-09,27.0,23.1,11.07,17.70,6.5
2021-11-10,28.2,23.4,13.97,2.10,7.9
2021-11-11,30.0,23.9,17.01,1.10,8.0
2021-11-12,29.0,23.8,14.79,4.00,8.9
2021-11-13,30.2,24.4,18.93,15.60,8.9
2021-11-14,31.2,24.2,20.80,5.80,4.9
2021-11-15,29.2,24.5,16.79,16.70,8.5
2021-11-16,30.1,24.4,15.36,17.20,9.5
2021-11-17,29.0,24.6,12.62,24.50,10.2
2021-11-18,25.0,23.4,5.65,21.50,13.7
2021-11-19,29.5,22.8,19.84,3.70,6.4
2021-11-20,29.6,23.5,18.30,5.30,9.7
2021-11-21,27.2,23.3,14.41,6.70,8.0
2021-11-22,29.7,23.5,18.89,3.60,6.8
2021-11-23,30.1,23.9,21.36,0.50,8.7
2021-11-24,31.0,23.4,23.42,0.30,11.6
2021-11-25,31.0,24.0,20.67,5.30,7.3
2021-11-26,28.3,23.8,14.86,11.80,8.6
2021-11-27,30.6,24.6,17.29,5.50,11.5
2021-11-28,29.4,23.8,18.58,6.40,7.6
2021-11-29,29.1,24.0,17.20,11.60,9.8
2021-11-30,31.4,23.7,21.43,5.40,8.4
2021-12-01,30.0,25.0,15.87,22.20,8.8
2021-12-02,28.5,23.5,13.76,9.70,4.5
2021-12-03,29.4,23.9,17.50,5.50,10.5
2021-12-04,29.4,23.7,19.37,6.80,9.8
2021-12-05,29.7,24.3,22.05,12.60,11.6
2021-12-06,29.2,23.8,11.78,21.30,5.0
2021-12-07,27.1,23.7,11.37,13.80,6.8
2021-12-08,27.4,23.8,16.83,11.40,6.6
2021-12-09,29.1,24.1,13.06,10.60,7.7
2021-12-10,28.6,24.0,10.31,6.60,5.1
2021-12-11,28.3,24.0,13.00,21.10,7.1
2021-12-12,26.8,23.9,11.05,15.20,11.1
2021-12-13,27.3,23.7,9.85,7.10,9.5
2021-12-14,28.6,23.7,13.68,7.70,7.7
2021-12-15,26.7,24.0,10.76,14.00,8.0
2021-12-16,28.8,23.8,15.09,11.60,8.0
2021-12-17,29.3,24.3,16.08,11.70,7.4
2021-12-18,27.2,23.8,9.61,16.90,8.0
2021-12-19,29.6,23.7,16.75,13.90,7.1
2021-12-20,30.2,24.0,15.39,6.70,7.9
2021-12-21,28.0,24.0,14.77,11.00,7.3
2021-12-22,31.0,24.1,21.77,5.10,8.4
2021-12-23,29.5,24.5,14.75,3.00,7.7
2021-12-24,28.2,24.2,11.33,18.40,5.9
2021-12-25,27.9,23.7,12.19,8.00,8.6
2021-12-26,30.9,23.3,22.95,1.30,9.2
2021-12-27,28.0,24.3,11.37,14.00,8.8
2021-12-28,30.6,23.2,22.04,6.60,13.3
2021-12-29,31.3,24.3,21.75,1.40,13.3
2021-12-30,27.7,24.2,9.13,27.40,11.0
2021-12-31,29.6,23.4,17.73,8.80,7.0
2022-01-01,28.2,23.7,14.50,11.60,11.3
2022-01-02,29.5,23.6,15.42,0.10,14.5
2022-01-03,29.7,24.0,17.73,1.50,13.5
2022-01-04,30.0,24.3,20.63,0.70,15.1
2022-01-05,30.4,24.1,20.17,0.00,10.7
2022-01-06,30.9,24.3,22.92,1.50,11.6
2022-01-07,27.3,23.5,9.66,21.70,10.1
2022-01-08,24.5,22.1,4.61,27.00,12.6
2022-01-09,27.9,22.2,14.01,0.70,6.9
2022-01-10,29.9,22.6,22.03,0.50,9.3
2022-01-11,30.8,24.1,18.02,1.50,7.3
2022-01-12,29.7,23.8,17.65,3.30,8.4
2022-01-13,29.8,24.1,17.29,6.80,11.3
2022-01-14,28.8,23.4,11.44,5.60,16.1
2022-01-15,30.1,23.0,18.85,14.20,8.7
2022-01-16,29.7,24.0,20.27,5.70,5.8
2022-01-17,27.2,23.6,14.94,23.70,5.5
2022-01-18,29.6,23.6,18.47,4.90,10.5
2022-01-19,30.2,23.1,19.21,2.50,11.5
2022-01-20,30.1,24.0,21.55,1.60,9.4
2022-01-21,29.4,24.4,16.52,17.80,9.5
2022-01-22,28.4,24.1,11.85,22.80,7.1
2022-01-23,25.9,23.3,7.95,15.20,4.8
2022-01-24,29.6,22.4,19.07,0.60,8.3
2022-01-25,29.6,23.5,17.95,9.20,11.2
2022-01-26,27.8,23.6,13.89,17.10,6.9
2022-01-27,28.3,23.4,14.08,9.30,7.2
2022-01-28,29.2,23.3,16.25,2.90,9.4
2022-01-29,29.0,23.3,14.87,14.30,10.6
2022-01-30,27.4,23.1,11.75,6.20,12.3
2022-01-31,29.1,23.3,19.22,2.90,15.1
2022-02-01,29.3,23.2,19.84,4.90,12.4
2022-02-02,27.7,23.5,10.92,28.40,7.6
2022-02-03,28.3,23.0,13.45,15.70,9.7
2022-02-04,27.9,23.5,13.73,7.00,12.0
2022-02-05,27.7,23.1,13.40,12.90,6.2
2022-02-06,28.2,23.1,14.55,9.70,7.3
2022-02-07,29.5,23.5,18.90,0.60,8.7
2022-02-08,29.6,23.8,18.42,7.00,7.3
2022-02-09,27.5,23.7,12.07,11.90,8.0
2022-02-10,29.8,23.2,16.08,7.90,11.3
2022-02-11,27.7,23.5,14.20,15.00,10.1
2022-02-12,28.8,23.5,8.99,6.10,12.3
2022-02-13,27.3,23.0,13.18,19.90,8.3
2022-02-14,24.6,22.9,3.66,82.50,8.0
2022-02-15,26.4,22.6,7.26,47.10,8.5
2022-02-16,28.5,22.1,14.46,5.60,10.8
2022-02-17,29.9,23.3,16.82,21.10,8.6
2022-02-18,24.8,22.9,5.03,38.10,9.5
2022-02-19,28.8,22.2,15.09,2.70,11.4
2022-02-20,28.9,23.1,18.63,3.00,14.0
2022-02-21,29.8,23.7,22.60,1.30,17.1
2022-02-22,29.3,24.0,14.58,19.90,9.3
2022-02-23,26.2,23.1,7.96,15.00,6.9
2022-02-24,30.0,23.2,19.21,3.00,8.6
2022-02-25,28.4,23.6,12.78,6.90,6.7
2022-02-26,26.4,23.8,8.09,24.10,9.0
2022-02-27,28.8,23.1,14.72,13.80,6.7
2022-02-28,28.7,23.0,16.33,12.40,8.7
2022-03-01,29.0,23.6,18.83,22.60,11.3
2022-03-02,30.3,23.0,17.99,7.80,9.0
2022-03-03,28.7,23.9,17.14,9.30,10.0
2022-03-04,26.7,23.1,11.44,15.40,6.0
2022-03-05,28.1,23.3,11.47,14.20,8.9
2022-03-06,28.8,22.9,16.51,3.80,7.2
2022-03-07,27.7,23.6,12.37,14.60,7.0
2022-03-08,26.2,23.3,8.27,15.50,7.1
2022-03-09,26.4,23.0,8.50,5.20,7.1
2022-03-10,27.5,23.2,13.71,0.50,9.2
